route_id,train_no,day_id,station_code,station_name,distance_km,scheduled_time,actual_time,delay_minutes,weather_factor,congestion_factor,dwell_extra_minutes,weather_delay_contrib,congestion_delay_contrib,random_event_delay_contrib,hour_of_day,station_seq
GHY-APDJ,12010,94,NBQ,New Bongaigaon,180,2025-04-05 14:46:54.597988363,2025-04-05 14:48:23.291911820,1.5,1.04,1.0,0.12,0.54,-0.0,0.0,14,2
GHY-APDJ,12010,94,KOJ,Kokrajhar,220,2025-04-05 15:24:00.064207999,2025-04-05 15:28:50.152726566,4.8,0.99,0.99,4.24,-0.17,-0.27,0.0,15,3
GHY-APDJ,12010,94,APDJ,Alipurduar Jn,300,2025-04-05 16:38:10.996647272,2025-04-05 16:38:11.617748832,0.0,0.86,0.92,0.27,-2.04,-1.6,0.0,16,4
GHY-APDJ,12010,95,GHY,Guwahati,0,2025-04-06 12:00:00.000000000,2025-04-06 12:01:44.106873822,1.7,1.03,1.03,0.78,0.41,0.55,0.0,12,0
GHY-APDJ,12010,95,RNY,Rangiya Jn,30,2025-04-06 12:27:49.099664727,2025-04-06 12:32:57.144334509,5.1,1.19,1.02,0.7,2.84,0.38,0.0,12,1
GHY-APDJ,12010,95,NBQ,New Bongaigaon,180,2025-04-06 14:46:54.597988363,2025-04-06 14:52:58.095064934,6.1,1.15,1.0,0.11,2.31,0.04,0.0,14,2
GHY-APDJ,12010,95,KOJ,Kokrajhar,220,2025-04-06 15:24:00.064207999,2025-04-06 15:35:09.635551609,11.2,1.02,0.83,0.47,0.32,-3.32,9.45,15,3
GHY-APDJ,12010,95,APDJ,Alipurduar Jn,300,2025-04-06 16:38:10.996647272,2025-04-06 16:47:22.483017917,9.2,0.9,1.09,1.01,-1.48,1.85,0.0,16,4
GHY-APDJ,12010,96,GHY,Guwahati,0,2025-04-07 14:00:00.000000000,2025-04-07 14:06:26.287006306,6.4,0.99,1.09,3.13,-0.12,1.88,1.55,14,0
GHY-APDJ,12010,96,RNY,Rangiya Jn,30,2025-04-07 14:27:49.099664727,2025-04-07 14:33:06.164034828,5.3,0.9,0.96,2.59,-1.5,-0.8,0.49,14,1
GHY-APDJ,12010,96,NBQ,New Bongaigaon,180,2025-04-07 16:46:54.597988363,2025-04-07 16:51:45.435813074,4.8,0.93,1.05,1.27,-1.07,0.95,0.0,16,2
GHY-APDJ,12010,96,KOJ,Kokrajhar,220,2025-04-07 17:24:00.064207999,2025-04-07 17:37:11.360993011,13.2,0.99,1.01,9.76,-0.18,0.21,0.0,17,3
GHY-APDJ,12010,96,APDJ,Alipurduar Jn,300,2025-04-07 18:38:10.996647272,2025-04-07 19:01:11.555587691,23.0,1.15,1.17,0.99,2.22,3.36,7.2,18,4
GHY-APDJ,12010,97,GHY,Guwahati,0,2025-04-08 04:00:00.000000000,2025-04-08 04:04:18.777369380,4.3,1.18,0.93,3.04,2.76,-1.49,0.0,4,0
GHY-APDJ,12010,97,RNY,Rangiya Jn,30,2025-04-08 04:27:49.099664727,2025-04-08 04:31:40.244327517,3.9,0.94,1.06,0.54,-0.97,1.26,0.0,4,1
GHY-APDJ,12010,97,NBQ,New Bongaigaon,180,2025-04-08 06:46:54.597988363,2025-04-08 06:48:45.891315951,1.9,0.84,1.04,0.78,-2.35,0.73,0.0,6,2
GHY-APDJ,12010,97,KOJ,Kokrajhar,220,2025-04-08 07:24:00.064207999,2025-04-08 07:30:30.872824050,6.5,0.88,1.32,0.2,-1.85,6.43,0.43,7,3
GHY-APDJ,12010,97,APDJ,Alipurduar Jn,300,2025-04-08 08:38:10.996647272,2025-04-08 08:49:46.744037419,11.6,0.95,1.38,0.22,-0.77,7.59,0.0,8,4
GHY-APDJ,12010,98,GHY,Guwahati,0,2025-04-09 17:00:00.000000000,2025-04-09 17:00:07.113507664,0.1,0.98,1.0,0.53,-0.36,-0.04,0.0,17,0
GHY-APDJ,12010,98,RNY,Rangiya Jn,30,2025-04-09 17:27:49.099664727,2025-04-09 17:31:00.939399424,3.2,1.11,1.0,1.37,1.68,0.06,0.0,17,1
GHY-APDJ,12010,98,NBQ,New Bongaigaon,180,2025-04-09 19:46:54.597988363,2025-04-09 19:54:05.473753162,7.2,1.0,1.18,1.46,-0.05,3.53,0.0,19,2
GHY-APDJ,12010,98,KOJ,Kokrajhar,220,2025-04-09 20:24:00.064207999,2025-04-09 20:33:41.499610089,9.7,0.9,1.22,1.82,-1.55,4.4,0.0,20,3
GHY-APDJ,12010,98,APDJ,Alipurduar Jn,300,2025-04-09 21:38:10.996647272,2025-04-09 21:46:46.696135874,8.6,1.01,1.07,0.3,0.13,1.38,0.0,21,4
GHY-APDJ,12010,99,GHY,Guwahati,0,2025-04-10 06:00:00.000000000,2025-04-10 06:01:08.354751529,1.1,0.94,0.98,2.47,-0.87,-0.46,0.0,6,0
GHY-APDJ,12010,99,RNY,Rangiya Jn,30,2025-04-10 06:27:49.099664727,2025-04-10 06:34:41.486532420,6.9,1.06,1.09,3.38,0.89,1.8,0.0,6,1
GHY-APDJ,12010,99,NBQ,New Bongaigaon,180,2025-04-10 08:46:54.597988363,2025-04-10 08:56:00.251897947,9.1,0.96,1.23,0.21,-0.55,4.62,0.0,8,2
GHY-APDJ,12010,99,KOJ,Kokrajhar,220,2025-04-10 09:24:00.064207999,2025-04-10 09:47:46.850746070,23.8,0.96,1.39,3.45,-0.54,7.86,6.65,9,3
GHY-APDJ,12010,99,APDJ,Alipurduar Jn,300,2025-04-10 10:38:10.996647272,2025-04-10 10:52:41.291304720,14.5,0.94,0.79,2.95,-0.89,-4.2,0.0,10,4
GHY-APDJ,12010,100,GHY,Guwahati,0,2025-04-11 08:00:00.000000000,2025-04-11 08:07:41.633522248,7.7,1.09,1.25,0.05,1.36,4.9,1.37,8,0
GHY-APDJ,12010,100,RNY,Rangiya Jn,30,2025-04-11 08:27:49.099664727,2025-04-11 08:44:15.532400748,16.4,1.13,1.43,0.34,2.01,8.7,0.0,8,1
GHY-APDJ,12010,100,NBQ,New Bongaigaon,180,2025-04-11 10:46:54.597988363,2025-04-11 10:58:44.289222623,11.8,0.94,0.91,3.04,-0.95,-1.77,0.0,10,2
GHY-APDJ,12010,100,KOJ,Kokrajhar,220,2025-04-11 11:24:00.064207999,2025-04-11 11:29:58.729033261,6.0,0.95,0.86,1.33,-0.82,-2.81,0.0,11,3
GHY-APDJ,12010,100,APDJ,Alipurduar Jn,300,2025-04-11 12:38:10.996647272,2025-04-11 12:40:18.200272606,2.1,0.92,0.84,2.34,-1.14,-3.27,0.0,12,4
GHY-APDJ,12010,101,GHY,Guwahati,0,2025-04-12 20:00:00.000000000,2025-04-12 20:06:36.475097722,6.6,1.08,1.26,0.33,1.17,5.11,0.0,20,0
GHY-APDJ,12010,101,RNY,Rangiya Jn,30,2025-04-12 20:27:49.099664727,2025-04-12 20:37:06.933077445,9.3,0.92,1.29,0.09,-1.18,5.76,0.0,20,1
GHY-APDJ,12010,101,NBQ,New Bongaigaon,180,2025-04-12 22:46:54.597988363,2025-04-12 22:54:21.948486726,7.5,0.94,0.9,0.04,-0.92,-1.94,3.77,22,2
GHY-APDJ,12010,101,KOJ,Kokrajhar,220,2025-04-12 23:24:00.064207999,2025-04-12 23:35:14.022046832,11.2,1.1,1.07,0.37,1.51,1.47,2.66,23,3
GHY-APDJ,12010,101,APDJ,Alipurduar Jn,300,2025-04-13 00:38:10.996647272,2025-04-13 00:46:29.308548250,8.3,0.84,1.1,0.92,-2.38,1.9,0.0,0,4
GHY-APDJ,12010,102,GHY,Guwahati,0,2025-04-13 21:00:00.000000000,2025-04-13 21:02:19.834783095,2.3,1.01,1.08,0.64,0.14,1.55,0.0,21,0
GHY-APDJ,12010,102,RNY,Rangiya Jn,30,2025-04-13 21:27:49.099664727,2025-04-13 21:33:12.385688958,5.4,1.04,1.04,2.24,0.67,0.85,0.0,21,1
GHY-APDJ,12010,102,NBQ,New Bongaigaon,180,2025-04-13 23:46:54.597988363,2025-04-13 23:57:20.915306579,10.4,1.09,1.05,4.35,1.42,0.9,0.0,23,2
GHY-APDJ,12010,102,KOJ,Kokrajhar,220,2025-04-14 00:24:00.064207999,2025-04-14 00:36:21.641740402,12.4,1.12,0.82,6.76,1.8,-3.5,0.0,0,3
GHY-APDJ,12010,102,APDJ,Alipurduar Jn,300,2025-04-14 01:38:10.996647272,2025-04-14 01:48:20.739044364,10.2,0.95,1.0,2.3,-0.73,-0.06,0.0,1,4
GHY-APDJ,12010,103,GHY,Guwahati,0,2025-04-14 13:00:00.000000000,2025-04-14 13:02:21.161528427,2.4,1.09,1.05,0.1,1.32,0.93,0.0,13,0
GHY-APDJ,12010,103,RNY,Rangiya Jn,30,2025-04-14 13:27:49.099664727,2025-04-14 13:34:09.240712331,6.3,0.99,1.17,1.45,-0.14,3.38,0.0,13,1
GHY-APDJ,12010,103,NBQ,New Bongaigaon,180,2025-04-14 15:46:54.597988363,2025-04-14 15:48:51.584579904,1.9,0.82,0.93,1.52,-2.63,-1.38,0.0,15,2
GHY-APDJ,12010,103,KOJ,Kokrajhar,220,2025-04-14 16:24:00.064207999,2025-04-14 16:30:58.097333661,7.0,1.01,1.1,3.42,0.08,2.1,0.0,16,3
GHY-APDJ,12010,103,APDJ,Alipurduar Jn,300,2025-04-14 17:38:10.996647272,2025-04-14 17:47:16.535412843,9.1,0.97,1.16,1.47,-0.49,3.24,0.0,17,4
GHY-APDJ,12010,104,GHY,Guwahati,0,2025-04-15 06:00:00.000000000,2025-04-15 06:00:00.000000000,0.0,1.06,0.91,0.54,0.86,-1.83,0.0,6,0
GHY-APDJ,12010,104,RNY,Rangiya Jn,30,2025-04-15 06:27:49.099664727,2025-04-15 06:29:32.634528699,1.7,1.04,1.04,0.37,0.62,0.74,0.0,6,1
GHY-APDJ,12010,104,NBQ,New Bongaigaon,180,2025-04-15 08:46:54.597988363,2025-04-15 08:56:55.715183090,10.0,1.01,1.35,1.24,0.13,7.04,0.41,8,2
GHY-APDJ,12010,104,KOJ,Kokrajhar,220,2025-04-15 09:24:00.064207999,2025-04-15 09:35:07.528833265,11.1,1.0,1.1,2.13,-0.0,1.99,0.0,9,3
GHY-APDJ,12010,104,APDJ,Alipurduar Jn,300,2025-04-15 10:38:10.996647272,2025-04-15 10:46:55.817948318,8.7,0.98,0.96,0.72,-0.24,-0.85,1.33,10,4
GHY-APDJ,12010,105,GHY,Guwahati,0,2025-04-16 10:00:00.000000000,2025-04-16 10:02:22.514060362,2.4,1.04,1.0,1.65,0.64,0.08,0.0,10,0
GHY-APDJ,12010,105,RNY,Rangiya Jn,30,2025-04-16 10:27:49.099664727,2025-04-16 10:31:05.665057783,3.3,1.15,0.94,0.45,2.29,-1.13,0.0,10,1
GHY-APDJ,12010,105,NBQ,New Bongaigaon,180,2025-04-16 12:46:54.597988363,2025-04-16 12:51:07.141876519,4.2,0.99,1.04,1.3,-0.15,0.77,0.0,12,2
GHY-APDJ,12010,105,KOJ,Kokrajhar,220,2025-04-16 13:24:00.064207999,2025-04-16 13:33:42.083672844,9.7,1.24,0.86,5.82,3.64,-2.71,0.0,13,3
GHY-APDJ,12010,105,APDJ,Alipurduar Jn,300,2025-04-16 14:38:10.996647272,2025-04-16 14:49:26.750606582,11.3,1.2,1.01,1.18,3.01,0.28,0.0,14,4
GHY-APDJ,12010,106,GHY,Guwahati,0,2025-04-17 21:00:00.000000000,2025-04-17 21:00:06.295035059,0.1,1.08,0.94,0.13,1.14,-1.16,0.0,21,0
GHY-APDJ,12010,106,RNY,Rangiya Jn,30,2025-04-17 21:27:49.099664727,2025-04-17 21:28:59.116471649,1.2,0.93,1.03,0.51,-1.01,0.55,1.04,21,1
GHY-APDJ,12010,106,NBQ,New Bongaigaon,180,2025-04-17 23:46:54.597988363,2025-04-17 23:48:22.389977954,1.5,1.06,0.9,1.67,0.91,-1.93,0.0,23,2
GHY-APDJ,12010,106,KOJ,Kokrajhar,220,2025-04-18 00:24:00.064207999,2025-04-18 00:29:37.701009108,5.6,1.09,1.02,1.77,1.35,0.42,1.06,0,3
GHY-APDJ,12010,106,APDJ,Alipurduar Jn,300,2025-04-18 01:38:10.996647272,2025-04-18 01:43:17.449400405,5.1,0.94,1.06,0.25,-0.86,1.19,0.59,1,4
GHY-APDJ,12010,107,GHY,Guwahati,0,2025-04-18 16:00:00.000000000,2025-04-18 16:00:00.000000000,0.0,0.97,1.0,0.53,-0.48,-0.1,0.0,16,0
GHY-APDJ,12010,107,RNY,Rangiya Jn,30,2025-04-18 16:27:49.099664727,2025-04-18 16:33:51.320499694,6.0,0.87,1.08,1.25,-1.92,1.54,5.16,16,1
GHY-APDJ,12010,107,NBQ,New Bongaigaon,180,2025-04-18 18:46:54.597988363,2025-04-18 18:55:48.061322843,8.9,0.95,1.27,0.08,-0.82,5.4,0.0,18,2
GHY-APDJ,12010,107,KOJ,Kokrajhar,220,2025-04-18 19:24:00.064207999,2025-04-18 19:34:18.172452714,10.3,1.09,1.12,0.29,1.36,2.43,0.0,19,3
GHY-APDJ,12010,107,APDJ,Alipurduar Jn,300,2025-04-18 20:38:10.996647272,2025-04-18 20:50:53.452804664,12.7,0.96,1.3,0.04,-0.59,6.04,0.0,20,4
GHY-APDJ,12010,108,GHY,Guwahati,0,2025-04-19 17:00:00.000000000,2025-04-19 17:00:00.000000000,0.0,0.81,0.89,0.59,-2.84,-2.16,0.0,17,0
GHY-APDJ,12010,108,RNY,Rangiya Jn,30,2025-04-19 17:27:49.099664727,2025-04-19 17:27:49.099664727,0.0,0.87,1.0,1.15,-1.93,-0.07,0.0,17,1
GHY-APDJ,12010,108,NBQ,New Bongaigaon,180,2025-04-19 19:46:54.597988363,2025-04-19 19:57:32.955897098,10.6,0.97,1.27,0.03,-0.44,5.42,5.63,19,2
GHY-APDJ,12010,108,KOJ,Kokrajhar,220,2025-04-19 20:24:00.064207999,2025-04-19 20:43:28.756107481,19.5,1.07,1.53,0.5,1.0,10.53,0.0,20,3
GHY-APDJ,12010,108,APDJ,Alipurduar Jn,300,2025-04-19 21:38:10.996647272,2025-04-19 22:06:38.759297264,28.5,1.05,1.04,0.33,0.72,0.74,13.04,21,4
GHY-APDJ,12010,109,GHY,Guwahati,0,2025-04-20 18:00:00.000000000,2025-04-20 18:09:32.231085209,9.5,1.09,1.38,0.55,1.32,7.67,0.0,18,0
GHY-APDJ,12010,109,RNY,Rangiya Jn,30,2025-04-20 18:27:49.099664727,2025-04-20 18:42:57.940585609,15.1,1.05,1.35,0.58,0.81,7.08,0.0,18,1
GHY-APDJ,12010,109,NBQ,New Bongaigaon,180,2025-04-20 20:46:54.597988363,2025-04-20 21:01:04.827412752,14.2,0.85,1.28,0.1,-2.23,5.69,0.0,20,2
GHY-APDJ,12010,109,KOJ,Kokrajhar,220,2025-04-20 21:24:00.064207999,2025-04-20 21:38:41.215335868,14.7,1.12,1.01,2.68,1.85,0.23,0.0,21,3
GHY-APDJ,12010,109,APDJ,Alipurduar Jn,300,2025-04-20 22:38:10.996647272,2025-04-20 22:50:07.940055067,11.9,1.1,0.99,0.28,1.55,-0.16,0.0,22,4
GHY-APDJ,12010,110,GHY,Guwahati,0,2025-04-21 17:00:00.000000000,2025-04-21 17:02:59.582707754,3.0,0.97,0.96,1.47,-0.4,-0.75,2.66,17,0
GHY-APDJ,12010,110,RNY,Rangiya Jn,30,2025-04-21 17:27:49.099664727,2025-04-21 17:33:05.274585817,5.3,1.19,1.0,0.34,2.83,0.01,0.0,17,1
GHY-APDJ,12010,110,NBQ,New Bongaigaon,180,2025-04-21 19:46:54.597988363,2025-04-21 19:55:26.605570544,8.5,1.01,1.21,0.44,0.16,4.24,0.0,19,2
GHY-APDJ,12010,110,KOJ,Kokrajhar,220,2025-04-21 20:24:00.064207999,2025-04-21 20:36:22.023491129,12.4,1.04,1.12,1.91,0.59,2.42,1.48,20,3
GHY-APDJ,12010,110,APDJ,Alipurduar Jn,300,2025-04-21 21:38:10.996647272,2025-04-21 21:54:11.634008891,16.0,0.93,0.96,2.16,-1.05,-0.74,6.98,21,4
GHY-APDJ,12010,111,GHY,Guwahati,0,2025-04-22 09:00:00.000000000,2025-04-22 09:09:37.172527754,9.6,1.05,1.41,0.67,0.74,8.21,0.0,9,0
GHY-APDJ,12010,111,RNY,Rangiya Jn,30,2025-04-22 09:27:49.099664727,2025-04-22 09:41:03.559734372,13.2,1.06,1.26,0.36,0.89,5.26,0.0,9,1
GHY-APDJ,12010,111,NBQ,New Bongaigaon,180,2025-04-22 11:46:54.597988363,2025-04-22 12:00:07.849794358,13.2,1.07,1.12,0.53,1.1,2.33,0.0,11,2
GHY-APDJ,12010,111,KOJ,Kokrajhar,220,2025-04-22 12:24:00.064207999,2025-04-22 12:40:08.460725747,16.1,1.2,1.15,1.01,2.95,2.93,0.0,12,3
GHY-APDJ,12010,111,APDJ,Alipurduar Jn,300,2025-04-22 13:38:10.996647272,2025-04-22 13:59:24.032245287,21.2,1.22,1.08,0.59,3.27,1.54,4.52,13,4
GHY-APDJ,12010,112,GHY,Guwahati,0,2025-04-23 08:00:00.000000000,2025-04-23 08:05:20.401762265,5.3,0.94,1.31,0.07,-0.86,6.13,0.0,8,0
GHY-APDJ,12010,112,RNY,Rangiya Jn,30,2025-04-23 08:27:49.099664727,2025-04-23 08:35:38.997664626,7.8,0.93,1.16,1.86,-1.05,3.29,0.0,8,1
GHY-APDJ,12010,112,NBQ,New Bongaigaon,180,2025-04-23 10:46:54.597988363,2025-04-23 10:49:24.740156705,2.5,0.94,0.86,0.69,-0.91,-2.76,0.0,10,2
GHY-APDJ,12010,112,KOJ,Kokrajhar,220,2025-04-23 11:24:00.064207999,2025-04-23 11:26:23.588234154,2.4,1.09,0.94,0.64,1.3,-1.3,0.0,11,3
GHY-APDJ,12010,112,APDJ,Alipurduar Jn,300,2025-04-23 12:38:10.996647272,2025-04-23 12:40:40.314930579,2.5,0.91,1.08,0.36,-1.37,1.57,0.25,12,4
GHY-APDJ,12010,113,GHY,Guwahati,0,2025-04-24 04:00:00.000000000,2025-04-24 04:04:06.387455266,4.1,1.1,0.98,2.96,1.51,-0.37,0.0,4,0
GHY-APDJ,12010,113,RNY,Rangiya Jn,30,2025-04-24 04:27:49.099664727,2025-04-24 04:33:16.464693667,5.5,1.12,0.97,1.36,1.74,-0.52,0.0,4,1
GHY-APDJ,12010,113,NBQ,New Bongaigaon,180,2025-04-24 06:46:54.597988363,2025-04-24 06:47:36.636584264,0.7,0.93,0.84,1.1,-1.02,-3.2,0.0,6,2
GHY-APDJ,12010,113,KOJ,Kokrajhar,220,2025-04-24 07:24:00.064207999,2025-04-24 07:35:40.421291442,11.7,0.93,1.34,1.78,-1.05,6.75,3.7,7,3
GHY-APDJ,12010,113,APDJ,Alipurduar Jn,300,2025-04-24 08:38:10.996647272,2025-04-24 08:53:32.267431871,15.4,0.98,1.37,0.03,-0.24,7.39,0.0,8,4
GHY-APDJ,12010,114,GHY,Guwahati,0,2025-04-25 16:00:00.000000000,2025-04-25 16:00:26.790130978,0.4,0.88,0.93,0.93,-1.75,-1.38,2.65,16,0
GHY-APDJ,12010,114,RNY,Rangiya Jn,30,2025-04-25 16:27:49.099664727,2025-04-25 16:27:49.099664727,0.0,0.86,1.0,0.06,-2.12,-0.05,0.0,16,1
GHY-APDJ,12010,114,NBQ,New Bongaigaon,180,2025-04-25 18:46:54.597988363,2025-04-25 18:54:54.783612711,8.0,1.09,1.32,0.2,1.33,6.48,0.0,18,2
GHY-APDJ,12010,114,KOJ,Kokrajhar,220,2025-04-25 19:24:00.064207999,2025-04-25 19:41:44.521565516,17.7,1.2,1.22,4.78,3.04,4.32,0.0,19,3
GHY-APDJ,12010,114,APDJ,Alipurduar Jn,300,2025-04-25 20:38:10.996647272,2025-04-25 21:00:57.651344369,22.8,1.03,1.42,1.53,0.4,8.43,0.0,20,4
GHY-APDJ,12010,115,GHY,Guwahati,0,2025-04-26 20:00:00.000000000,2025-04-26 20:05:55.917732393,5.9,0.96,1.31,0.32,-0.63,6.25,0.0,20,0
GHY-APDJ,12010,115,RNY,Rangiya Jn,30,2025-04-26 20:27:49.099664727,2025-04-26 20:43:01.906159807,15.2,1.1,1.35,0.42,1.53,6.94,2.17,20,1
GHY-APDJ,12010,115,NBQ,New Bongaigaon,180,2025-04-26 22:46:54.597988363,2025-04-26 22:53:46.741675687,6.9,0.83,0.94,0.04,-2.54,-1.28,0.0,22,2
GHY-APDJ,12010,115,KOJ,Kokrajhar,220,2025-04-26 23:24:00.064207999,2025-04-26 23:30:24.312316136,6.4,1.0,1.02,1.31,-0.03,0.32,0.0,23,3
GHY-APDJ,12010,115,APDJ,Alipurduar Jn,300,2025-04-27 00:38:10.996647272,2025-04-27 00:40:47.939979012,2.6,0.98,0.92,0.01,-0.3,-1.57,0.0,0,4
GHY-APDJ,12010,116,GHY,Guwahati,0,2025-04-27 19:00:00.000000000,2025-04-27 19:07:10.812338176,7.2,0.99,1.26,2.14,-0.19,5.23,0.0,19,0
GHY-APDJ,12010,116,RNY,Rangiya Jn,30,2025-04-27 19:27:49.099664727,2025-04-27 19:39:19.369066299,11.5,0.98,1.26,1.45,-0.24,5.27,0.0,19,1
GHY-APDJ,12010,116,NBQ,New Bongaigaon,180,2025-04-27 21:46:54.597988363,2025-04-27 21:57:09.681035188,10.3,1.06,1.06,0.21,0.85,1.13,0.0,21,2
GHY-APDJ,12010,116,KOJ,Kokrajhar,220,2025-04-27 22:24:00.064207999,2025-04-27 22:27:19.195380094,3.3,0.77,0.9,1.53,-3.38,-2.01,0.0,22,3
GHY-APDJ,12010,116,APDJ,Alipurduar Jn,300,2025-04-27 23:38:10.996647272,2025-04-27 23:40:22.333638133,2.2,0.95,0.98,0.86,-0.68,-0.32,0.0,23,4
GHY-APDJ,12010,117,GHY,Guwahati,0,2025-04-28 10:00:00.000000000,2025-04-28 10:02:16.487611657,2.3,1.08,1.0,0.98,1.2,0.09,0.0,10,0
GHY-APDJ,12010,117,RNY,Rangiya Jn,30,2025-04-28 10:27:49.099664727,2025-04-28 10:33:20.112403975,5.5,1.19,1.05,0.08,2.83,1.02,0.0,10,1
GHY-APDJ,12010,117,NBQ,New Bongaigaon,180,2025-04-28 12:46:54.597988363,2025-04-28 12:51:07.145032492,4.2,1.06,0.96,0.37,0.87,-0.89,0.0,12,2
GHY-APDJ,12010,117,KOJ,Kokrajhar,220,2025-04-28 13:24:00.064207999,2025-04-28 13:30:09.810157115,6.2,1.12,0.92,3.03,1.75,-1.56,0.0,13,3
GHY-APDJ,12010,117,APDJ,Alipurduar Jn,300,2025-04-28 14:38:10.996647272,2025-04-28 14:40:10.261340829,2.0,1.0,0.86,0.52,0.04,-2.88,0.0,14,4
GHY-APDJ,12010,118,GHY,Guwahati,0,2025-04-29 10:00:00.000000000,2025-04-29 10:00:00.000000000,0.0,1.01,0.92,0.55,0.21,-1.69,0.0,10,0
GHY-APDJ,12010,118,RNY,Rangiya Jn,30,2025-04-29 10:27:49.099664727,2025-04-29 10:29:43.266155841,1.9,1.01,1.03,1.11,0.14,0.65,0.0,10,1
GHY-APDJ,12010,118,NBQ,New Bongaigaon,180,2025-04-29 12:46:54.597988363,2025-04-29 12:52:29.782278922,5.6,1.06,1.03,2.85,0.86,0.54,0.0,12,2
GHY-APDJ,12010,118,KOJ,Kokrajhar,220,2025-04-29 13:24:00.064207999,2025-04-29 13:39:32.918430057,15.5,0.98,1.02,0.08,-0.31,0.3,11.57,13,3
GHY-APDJ,12010,118,APDJ,Alipurduar Jn,300,2025-04-29 14:38:10.996647272,2025-04-29 14:48:35.770493125,10.4,0.97,0.97,0.48,-0.41,-0.54,0.0,14,4
GHY-APDJ,12010,119,GHY,Guwahati,0,2025-04-30 11:00:00.000000000,2025-04-30 11:01:27.675744172,1.5,0.99,0.97,2.34,-0.2,-0.68,0.0,11,0
GHY-APDJ,12010,119,RNY,Rangiya Jn,30,2025-04-30 11:27:49.099664727,2025-04-30 11:28:59.546017768,1.2,1.08,0.86,1.71,1.19,-2.75,0.0,11,1
GHY-APDJ,12010,119,NBQ,New Bongaigaon,180,2025-04-30 13:46:54.597988363,2025-04-30 13:50:54.881134375,4.0,1.22,0.98,0.28,3.3,-0.4,0.0,13,2
GHY-APDJ,12010,119,KOJ,Kokrajhar,220,2025-04-30 14:24:00.064207999,2025-04-30 14:24:36.691457580,0.6,0.92,0.93,0.32,-1.15,-1.37,0.0,14,3
GHY-APDJ,12010,119,APDJ,Alipurduar Jn,300,2025-04-30 15:38:10.996647272,2025-04-30 15:38:10.996647272,0.0,0.87,1.07,0.19,-1.98,1.31,0.0,15,4
GHY-APDJ,12011,0,GHY,Guwahati,0,2025-01-01 18:00:00.000000000,2025-01-01 18:15:19.564690044,15.3,1.66,1.26,0.3,9.87,5.15,0.0,18,0
GHY-APDJ,12011,0,RNY,Rangiya Jn,30,2025-01-01 18:31:09.051142967,2025-01-01 19:02:56.095764378,31.8,1.49,1.29,0.84,7.35,5.87,7.0,18,1
GHY-APDJ,12011,0,NBQ,New Bongaigaon,180,2025-01-01 21:06:54.306857806,2025-01-01 21:35:19.788960434,28.4,1.42,0.96,0.55,6.34,-0.72,0.0,21,2
GHY-APDJ,12011,0,KOJ,Kokrajhar,220,2025-01-01 21:48:26.375048430,2025-01-01 22:20:30.073991157,32.1,1.48,1.14,2.05,7.25,2.87,0.0,21,3
GHY-APDJ,12011,0,APDJ,Alipurduar Jn,300,2025-01-01 23:11:30.511429678,2025-01-01 23:47:44.985656227,36.2,1.35,0.98,4.08,5.26,-0.37,4.83,23,4
GHY-APDJ,12011,1,GHY,Guwahati,0,2025-01-02 08:00:00.000000000,2025-01-02 08:08:25.915034315,8.4,1.27,1.22,0.01,3.99,4.43,0.0,8,0
GHY-APDJ,12011,1,RNY,Rangiya Jn,30,2025-01-02 08:31:09.051142967,2025-01-02 09:03:09.996439701,32.0,1.61,1.25,0.03,9.16,4.97,11.95,8,1
GHY-APDJ,12011,1,NBQ,New Bongaigaon,180,2025-01-02 11:06:54.306857806,2025-01-02 11:53:48.018804330,46.9,1.5,1.06,2.14,7.48,1.19,13.68,11,2
GHY-APDJ,12011,1,KOJ,Kokrajhar,220,2025-01-02 11:48:26.375048430,2025-01-02 12:31:42.889822761,43.3,1.47,1.0,3.43,7.06,-0.04,0.0,11,3
GHY-APDJ,12011,1,APDJ,Alipurduar Jn,300,2025-01-02 13:11:30.511429678,2025-01-02 13:49:20.631676595,37.8,1.48,1.01,0.18,7.21,0.15,0.0,13,4
GHY-APDJ,12011,2,GHY,Guwahati,0,2025-01-03 12:00:00.000000000,2025-01-03 12:06:59.579801154,7.0,1.17,1.17,0.88,2.62,3.49,0.0,12,0
GHY-APDJ,12011,2,RNY,Rangiya Jn,30,2025-01-03 12:31:09.051142967,2025-01-03 12:38:19.809060279,7.2,1.37,0.82,0.27,5.59,-3.58,0.0,12,1
GHY-APDJ,12011,2,NBQ,New Bongaigaon,180,2025-01-03 15:06:54.306857806,2025-01-03 15:18:32.200503199,11.6,1.31,1.05,0.94,4.64,1.03,0.0,15,2
GHY-APDJ,12011,2,KOJ,Kokrajhar,220,2025-01-03 15:48:26.375048430,2025-01-03 16:08:03.507793424,19.6,1.63,1.02,1.67,9.41,0.4,0.0,15,3
GHY-APDJ,12011,2,APDJ,Alipurduar Jn,300,2025-01-03 17:11:30.511429678,2025-01-03 17:33:49.060718414,22.3,1.55,0.96,1.11,8.3,-0.83,0.0,17,4
GHY-APDJ,12011,3,GHY,Guwahati,0,2025-01-04 16:00:00.000000000,2025-01-04 16:14:53.752341168,14.9,1.34,1.07,0.92,5.17,1.48,7.32,16,0
